lote_id,fecha_inicio,fecha_fin,actividad,area,duracion_min,rendimiento_kg,humedad_pct,defectos_kg,motivo_parada,operadores,notas
L-1115,2025-10-14T12:08:55.296317,2025-10-14T14:04:55.296317,Molienda,Molienda,116,759,8.91,0,,6,
L-1115,2025-10-14T15:03:55.296317,2025-10-14T15:33:55.296317,Control-Calidad-Molienda,Molienda,30,888,11.02,0,,5,
L-1115,2025-10-14T16:18:55.296317,2025-10-14T16:38:55.296317,Preparacion-Dosificacion,Envasado,20,871,8.0,0,,3,
L-1115,2025-10-14T17:22:55.296317,2025-10-14T18:00:55.296317,Sellado-Etiquetado,Envasado,38,888,12.5,0,,3,
L-1116,2025-10-09T16:28:55.296317,2025-10-09T18:37:55.296317,Limpieza,Acondicionamiento,129,1121,10.9,0,falla_electrica,6,
L-1116,2025-10-09T18:58:55.296317,2025-10-09T19:20:55.296317,Control-Materia-Prima,Acondicionamiento,22,1029,12.4,0,,6,
L-1116,2025-10-09T19:26:55.296317,2025-10-09T20:12:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,943,13.01,0,,4,
L-1116,2025-10-09T20:33:55.296317,2025-10-09T22:40:55.296317,Molienda,Molienda,127,937,12.27,0,,6,
L-1116,2025-10-09T23:32:55.296317,2025-10-09T23:56:55.296317,Control-Calidad-Molienda,Molienda,24,939,14.21,0,,3,
L-1116,2025-10-10T00:32:55.296317,2025-10-10T00:53:55.296317,Preparacion-Dosificacion,Envasado,21,948,19.04,0,,2,Humedad alta
L-1116,2025-10-10T01:51:55.296317,2025-10-10T02:28:55.296317,Sellado-Etiquetado,Envasado,37,676,12.2,0,,4,
L-1117,2025-10-01T05:43:55.296317,2025-10-01T06:14:55.296317,Limpieza,Acondicionamiento,31,1110,9.98,0,,3,
L-1117,2025-10-01T06:48:55.296317,2025-10-01T07:10:55.296317,Control-Materia-Prima,Acondicionamiento,22,952,13.26,0,,6,
L-1117,2025-10-01T07:29:55.296317,2025-10-01T09:05:55.296317,Preparacion-Alimentacion-Molinos,Molienda,96,1021,10.62,0,calibracion,4,
L-1117,2025-10-01T09:43:55.296317,2025-10-01T11:44:55.296317,Molienda,Molienda,121,892,11.34,0,,5,
L-1117,2025-10-01T12:28:55.296317,2025-10-01T12:58:55.296317,Control-Calidad-Molienda,Molienda,30,838,11.0,0,,5,
L-1117,2025-10-01T13:32:55.296317,2025-10-01T13:53:55.296317,Preparacion-Dosificacion,Envasado,21,894,8.0,0,,2,
L-1117,2025-10-01T14:31:55.296317,2025-10-01T15:02:55.296317,Sellado-Etiquetado,Envasado,31,949,13.34,0,,1,
L-1118,2025-09-28T01:42:55.296317,2025-09-28T02:16:55.296317,Limpieza,Acondicionamiento,34,894,11.4,0,,4,
L-1118,2025-09-28T02:33:55.296317,2025-09-28T02:56:55.296317,Control-Materia-Prima,Acondicionamiento,23,1020,15.15,0,,6,Humedad alta
L-1118,2025-09-28T03:41:55.296317,2025-09-28T04:28:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,1070,16.36,0,,5,Humedad alta
L-1118,2025-09-28T05:15:55.296317,2025-09-28T07:16:55.296317,Molienda,Molienda,121,809,12.52,0,,4,
L-1118,2025-09-28T07:50:55.296317,2025-09-28T08:13:55.296317,Control-Calidad-Molienda,Molienda,23,886,11.16,0,,5,
L-1118,2025-09-28T09:02:55.296317,2025-09-28T09:25:55.296317,Preparacion-Dosificacion,Envasado,23,819,11.34,0,,4,
L-1118,2025-09-28T09:54:55.296317,2025-09-28T10:31:55.296317,Sellado-Etiquetado,Envasado,37,859,12.76,0,,4,
L-1119,2025-10-16T00:05:55.296317,2025-10-16T00:37:55.296317,Limpieza,Acondicionamiento,32,993,9.19,0,,5,
L-1119,2025-10-16T00:55:55.296317,2025-10-16T01:17:55.296317,Control-Materia-Prima,Acondicionamiento,22,974,11.22,0,,2,
L-1119,2025-10-16T01:26:55.296317,2025-10-16T02:18:55.296317,Preparacion-Alimentacion-Molinos,Molienda,52,995,12.08,0,,2,
L-1119,2025-10-16T02:25:55.296317,2025-10-16T04:22:55.296317,Molienda,Molienda,117,874,10.31,0,,6,
L-1119,2025-10-16T04:27:55.296317,2025-10-16T04:44:55.296317,Control-Calidad-Molienda,Molienda,17,885,9.33,0,,2,
L-1119,2025-10-16T05:23:55.296317,2025-10-16T05:43:55.296317,Preparacion-Dosificacion,Envasado,20,889,14.43,0,,1,
L-1119,2025-10-16T06:24:55.296317,2025-10-16T06:46:55.296317,Sellado-Etiquetado,Envasado,22,828,10.94,0,,1,
L-1120,2025-10-17T22:57:55.296317,2025-10-17T23:29:55.296317,Limpieza,Acondicionamiento,32,1038,10.18,0,,4,
L-1120,2025-10-18T00:15:55.296317,2025-10-18T00:35:55.296317,Control-Materia-Prima,Acondicionamiento,20,1085,15.6,0,,2,Humedad alta
L-1120,2025-10-18T01:20:55.296317,2025-10-18T02:03:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,921,9.32,0,,3,
L-1120,2025-10-18T02:16:55.296317,2025-10-18T04:19:55.296317,Molienda,Molienda,123,903,13.84,0,,4,
L-1120,2025-10-18T04:55:55.296317,2025-10-18T05:19:55.296317,Control-Calidad-Molienda,Molienda,24,783,11.0,0,,2,
L-1120,2025-10-18T05:45:55.296317,2025-10-18T06:08:55.296317,Preparacion-Dosificacion,Envasado,23,917,13.21,0,,4,
L-1120,2025-10-18T06:56:55.296317,2025-10-18T07:31:55.296317,Sellado-Etiquetado,Envasado,35,921,9.74,0,,1,
L-1121,2025-09-30T01:39:55.296317,2025-09-30T02:08:55.296317,Limpieza,Acondicionamiento,29,1000,14.9,0,,2,
L-1121,2025-09-30T02:24:55.296317,2025-09-30T02:42:55.296317,Control-Materia-Prima,Acondicionamiento,18,897,8.0,0,,6,
L-1121,2025-09-30T02:57:55.296317,2025-09-30T03:43:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,929,12.51,0,,2,
L-1121,2025-09-30T04:39:55.296317,2025-09-30T06:32:55.296317,Molienda,Molienda,113,916,14.17,0,,5,
L-1121,2025-09-30T06:57:55.296317,2025-09-30T07:25:55.296317,Control-Calidad-Molienda,Molienda,28,965,9.89,0,,2,
L-1121,2025-09-30T08:07:55.296317,2025-09-30T08:26:55.296317,Preparacion-Dosificacion,Envasado,19,890,12.8,0,,2,
L-1121,2025-09-30T09:15:55.296317,2025-09-30T09:48:55.296317,Sellado-Etiquetado,Envasado,33,896,12.13,0,,4,
L-1122,2025-09-30T19:18:55.296317,2025-09-30T19:52:55.296317,Limpieza,Acondicionamiento,34,1080,12.28,55,,6,Defectos detectados
L-1122,2025-09-30T20:15:55.296317,2025-09-30T20:31:55.296317,Control-Materia-Prima,Acondicionamiento,16,1063,12.54,0,,6,
L-1122,2025-09-30T21:04:55.296317,2025-09-30T23:21:55.296317,Preparacion-Alimentacion-Molinos,Molienda,137,816,15.1,0,atasco,5,Humedad alta
L-1122,2025-10-01T00:05:55.296317,2025-10-01T02:24:55.296317,Molienda,Molienda,139,872,12.47,50,,6,Defectos detectados
L-1122,2025-10-01T02:35:55.296317,2025-10-01T02:57:55.296317,Control-Calidad-Molienda,Molienda,22,807,8.61,0,,5,
L-1122,2025-10-01T03:51:55.296317,2025-10-01T04:09:55.296317,Preparacion-Dosificacion,Envasado,18,849,13.16,0,,4,
L-1122,2025-10-01T04:45:55.296317,2025-10-01T05:20:55.296317,Sellado-Etiquetado,Envasado,35,910,15.33,0,,3,Humedad alta
L-1123,2025-10-13T09:46:55.296317,2025-10-13T10:15:55.296317,Limpieza,Acondicionamiento,29,1096,14.12,0,,6,
L-1123,2025-10-13T10:31:55.296317,2025-10-13T10:49:55.296317,Control-Materia-Prima,Acondicionamiento,18,1009,12.51,0,,3,
L-1123,2025-10-13T11:40:55.296317,2025-10-13T12:18:55.296317,Preparacion-Alimentacion-Molinos,Molienda,38,979,8.38,0,,2,
L-1123,2025-10-13T12:43:55.296317,2025-10-13T14:54:55.296317,Molienda,Molienda,131,906,13.82,0,,3,
L-1123,2025-10-13T15:03:55.296317,2025-10-13T15:24:55.296317,Control-Calidad-Molienda,Molienda,21,913,13.08,0,,5,
L-1123,2025-10-13T15:52:55.296317,2025-10-13T16:11:55.296317,Preparacion-Dosificacion,Envasado,19,944,15.01,0,,2,Humedad alta
L-1123,2025-10-13T16:37:55.296317,2025-10-13T17:16:55.296317,Sellado-Etiquetado,Envasado,39,937,13.26,0,,2,
L-1124,2025-10-09T06:16:55.296317,2025-10-09T06:46:55.296317,Limpieza,Acondicionamiento,30,1011,14.05,0,,6,
L-1124,2025-10-09T07:01:55.296317,2025-10-09T07:18:55.296317,Control-Materia-Prima,Acondicionamiento,17,958,12.33,0,,3,
L-1124,2025-10-09T08:00:55.296317,2025-10-09T08:50:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,876,12.46,71,,3,Defectos detectados
L-1124,2025-10-09T09:15:55.296317,2025-10-09T11:05:55.296317,Molienda,Molienda,110,917,17.43,0,,5,Humedad alta
L-1124,2025-10-09T11:12:55.296317,2025-10-09T12:44:55.296317,Control-Calidad-Molienda,Molienda,92,968,12.7,0,calibracion,2,
L-1124,2025-10-09T13:17:55.296317,2025-10-09T13:36:55.296317,Preparacion-Dosificacion,Envasado,19,880,12.07,0,,3,
L-1124,2025-10-09T13:59:55.296317,2025-10-09T14:27:55.296317,Sellado-Etiquetado,Envasado,28,885,21.24,97,,4,Humedad alta; Defectos detectados
L-1125,2025-10-19T14:00:55.296317,2025-10-19T14:29:55.296317,Limpieza,Acondicionamiento,29,984,8.0,0,,4,
L-1125,2025-10-19T15:14:55.296317,2025-10-19T15:35:55.296317,Control-Materia-Prima,Acondicionamiento,21,903,12.79,0,,4,
L-1125,2025-10-19T16:13:55.296317,2025-10-19T17:03:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,964,11.25,0,,2,
L-1125,2025-10-19T17:47:55.296317,2025-10-19T20:21:55.296317,Molienda,Molienda,154,975,9.22,0,,4,
L-1125,2025-10-19T20:29:55.296317,2025-10-19T20:56:55.296317,Control-Calidad-Molienda,Molienda,27,938,10.25,0,,2,
L-1125,2025-10-19T21:36:55.296317,2025-10-19T21:54:55.296317,Preparacion-Dosificacion,Envasado,18,869,10.36,0,,1,
L-1125,2025-10-19T22:40:55.296317,2025-10-19T23:05:55.296317,Sellado-Etiquetado,Envasado,25,889,8.0,0,,2,
L-1126,2025-10-09T16:15:55.296317,2025-10-09T16:40:55.296317,Limpieza,Acondicionamiento,25,1066,10.23,0,,4,
L-1126,2025-10-09T17:07:55.296317,2025-10-09T17:24:55.296317,Control-Materia-Prima,Acondicionamiento,17,1024,13.35,0,,4,
L-1126,2025-10-09T17:57:55.296317,2025-10-09T18:36:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,863,8.91,0,,2,
L-1126,2025-10-09T18:53:55.296317,2025-10-09T21:05:55.296317,Molienda,Molienda,132,856,16.68,0,,2,Humedad alta
L-1126,2025-10-09T21:20:55.296317,2025-10-09T21:48:55.296317,Control-Calidad-Molienda,Molienda,28,884,15.81,0,,6,Humedad alta
L-1126,2025-10-09T22:33:55.296317,2025-10-09T22:55:55.296317,Preparacion-Dosificacion,Envasado,22,889,9.61,0,,1,
L-1126,2025-10-09T23:18:55.296317,2025-10-09T23:44:55.296317,Sellado-Etiquetado,Envasado,26,874,12.49,0,,3,
L-1127,2025-10-19T23:05:55.296317,2025-10-19T23:32:55.296317,Limpieza,Acondicionamiento,27,1084,10.45,0,,5,
L-1127,2025-10-20T00:06:55.296317,2025-10-20T00:28:55.296317,Control-Materia-Prima,Acondicionamiento,22,987,13.25,0,,4,
L-1127,2025-10-20T00:47:55.296317,2025-10-20T01:17:55.296317,Preparacion-Alimentacion-Molinos,Molienda,30,967,12.1,0,,3,
L-1127,2025-10-20T02:01:55.296317,2025-10-20T03:56:55.296317,Molienda,Molienda,115,988,10.19,0,,3,
L-1127,2025-10-20T04:11:55.296317,2025-10-20T04:36:55.296317,Control-Calidad-Molienda,Molienda,25,918,11.47,0,,6,
L-1127,2025-10-20T05:26:55.296317,2025-10-20T05:47:55.296317,Preparacion-Dosificacion,Envasado,21,932,12.47,0,,2,
L-1127,2025-10-20T06:26:55.296317,2025-10-20T06:57:55.296317,Sellado-Etiquetado,Envasado,31,999,9.57,0,,3,
L-1128,2025-09-23T19:41:55.296317,2025-09-23T20:13:55.296317,Limpieza,Acondicionamiento,32,1086,11.41,0,,4,
L-1128,2025-09-23T20:48:55.296317,2025-09-23T21:13:55.296317,Control-Materia-Prima,Acondicionamiento,25,887,12.21,0,,5,
L-1128,2025-09-23T21:39:55.296317,2025-09-23T22:06:55.296317,Preparacion-Alimentacion-Molinos,Molienda,27,909,8.24,0,,6,
L-1128,2025-09-23T22:18:55.296317,2025-09-24T00:12:55.296317,Molienda,Molienda,114,959,13.47,0,,3,
L-1128,2025-09-24T00:54:55.296317,2025-09-24T01:16:55.296317,Control-Calidad-Molienda,Molienda,22,791,11.28,0,,2,
L-1128,2025-09-24T01:55:55.296317,2025-09-24T02:17:55.296317,Preparacion-Dosificacion,Envasado,22,804,18.58,0,,1,Humedad alta
L-1128,2025-09-24T03:04:55.296317,2025-09-24T03:35:55.296317,Sellado-Etiquetado,Envasado,31,847,13.08,0,,3,
L-1129,2025-10-06T13:54:55.296317,2025-10-06T14:22:55.296317,Limpieza,Acondicionamiento,28,1049,8.98,0,,5,
L-1129,2025-10-06T15:18:55.296317,2025-10-06T15:39:55.296317,Control-Materia-Prima,Acondicionamiento,21,960,12.53,0,,5,
L-1129,2025-10-06T15:52:55.296317,2025-10-06T16:40:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,872,13.32,0,,4,
L-1129,2025-10-06T16:49:55.296317,2025-10-06T20:01:55.296317,Molienda,Molienda,192,976,10.64,0,falla_electrica,3,
L-1129,2025-10-06T20:41:55.296317,2025-10-06T21:02:55.296317,Control-Calidad-Molienda,Molienda,21,919,13.43,0,,5,
L-1129,2025-10-06T21:09:55.296317,2025-10-06T21:28:55.296317,Preparacion-Dosificacion,Envasado,19,903,10.1,0,,4,
L-1129,2025-10-06T21:47:55.296317,2025-10-06T22:22:55.296317,Sellado-Etiquetado,Envasado,35,870,11.5,0,,3,
L-1130,2025-10-01T18:55:55.296317,2025-10-01T19:33:55.296317,Limpieza,Acondicionamiento,38,893,12.19,0,,4,
L-1130,2025-10-01T20:09:55.296317,2025-10-01T20:29:55.296317,Control-Materia-Prima,Acondicionamiento,20,999,11.91,0,,5,
L-1130,2025-10-01T21:18:55.296317,2025-10-01T22:25:55.296317,Preparacion-Alimentacion-Molinos,Molienda,67,976,9.8,0,falla_electrica,6,
L-1130,2025-10-01T22:33:55.296317,2025-10-02T00:42:55.296317,Molienda,Molienda,129,955,11.18,0,,4,
L-1130,2025-10-02T00:50:55.296317,2025-10-02T01:12:55.296317,Control-Calidad-Molienda,Molienda,22,880,14.97,0,,3,
L-1130,2025-10-02T02:05:55.296317,2025-10-02T02:28:55.296317,Preparacion-Dosificacion,Envasado,23,937,8.0,0,,3,
L-1130,2025-10-02T02:50:55.296317,2025-10-02T03:22:55.296317,Sellado-Etiquetado,Envasado,32,833,8.49,0,,2,
L-1131,2025-09-29T20:35:55.296317,2025-09-29T21:01:55.296317,Limpieza,Acondicionamiento,26,992,9.73,0,,3,
L-1131,2025-09-29T21:38:55.296317,2025-09-29T21:58:55.296317,Control-Materia-Prima,Acondicionamiento,20,1008,13.59,0,,6,
L-1131,2025-09-29T22:57:55.296317,2025-09-29T23:35:55.296317,Preparacion-Alimentacion-Molinos,Molienda,38,933,12.05,0,,3,
L-1131,2025-09-29T23:41:55.296317,2025-09-30T01:33:55.296317,Molienda,Molienda,112,846,12.28,0,,6,
L-1131,2025-09-30T02:11:55.296317,2025-09-30T02:36:55.296317,Control-Calidad-Molienda,Molienda,25,842,11.85,0,,3,
L-1131,2025-09-30T03:25:55.296317,2025-09-30T03:44:55.296317,Preparacion-Dosificacion,Envasado,19,884,13.28,0,,1,
L-1131,2025-09-30T03:53:55.296317,2025-09-30T04:32:55.296317,Sellado-Etiquetado,Envasado,39,878,10.5,0,,1,
L-1132,2025-09-29T00:53:55.296317,2025-09-29T03:13:55.296317,Limpieza,Acondicionamiento,140,1017,11.6,0,mantenimiento,2,
L-1132,2025-09-29T03:56:55.296317,2025-09-29T04:17:55.296317,Control-Materia-Prima,Acondicionamiento,21,1144,12.93,0,,4,
L-1132,2025-09-29T04:59:55.296317,2025-09-29T05:48:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,927,13.21,0,,3,
L-1132,2025-09-29T06:25:55.296317,2025-09-29T08:19:55.296317,Molienda,Molienda,114,887,11.63,0,,4,
L-1132,2025-09-29T08:34:55.296317,2025-09-29T08:58:55.296317,Control-Calidad-Molienda,Molienda,24,963,10.2,0,,3,
L-1132,2025-09-29T09:35:55.296317,2025-09-29T09:56:55.296317,Preparacion-Dosificacion,Envasado,21,823,11.49,0,,3,
L-1132,2025-09-29T10:25:55.296317,2025-09-29T10:57:55.296317,Sellado-Etiquetado,Envasado,32,804,13.38,0,,3,
L-1133,2025-10-14T19:53:55.296317,2025-10-14T20:24:55.296317,Limpieza,Acondicionamiento,31,1024,12.3,0,,4,
L-1133,2025-10-14T21:00:55.296317,2025-10-14T21:16:55.296317,Control-Materia-Prima,Acondicionamiento,16,1042,13.36,0,,5,
L-1133,2025-10-14T21:35:55.296317,2025-10-14T22:15:55.296317,Preparacion-Alimentacion-Molinos,Molienda,40,931,12.99,0,,5,
L-1133,2025-10-14T23:03:55.296317,2025-10-15T00:55:55.296317,Molienda,Molienda,112,893,12.3,0,,5,
L-1133,2025-10-15T01:28:55.296317,2025-10-15T01:48:55.296317,Control-Calidad-Molienda,Molienda,20,886,13.83,0,,3,
L-1133,2025-10-15T01:57:55.296317,2025-10-15T02:18:55.296317,Preparacion-Dosificacion,Envasado,21,853,13.26,0,,4,
L-1133,2025-10-15T02:30:55.296317,2025-10-15T03:05:55.296317,Sellado-Etiquetado,Envasado,35,933,8.0,0,,4,
L-1134,2025-10-15T06:43:55.296317,2025-10-15T07:13:55.296317,Limpieza,Acondicionamiento,30,914,8.0,0,,3,
L-1134,2025-10-15T08:07:55.296317,2025-10-15T10:21:55.296317,Control-Materia-Prima,Acondicionamiento,134,1010,10.19,0,mantenimiento,2,
L-1134,2025-10-15T10:57:55.296317,2025-10-15T11:42:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,872,8.0,0,,3,
L-1134,2025-10-15T12:06:55.296317,2025-10-15T14:01:55.296317,Molienda,Molienda,115,880,15.7,0,,3,Humedad alta
L-1134,2025-10-15T14:24:55.296317,2025-10-15T14:51:55.296317,Control-Calidad-Molienda,Molienda,27,861,9.53,0,,6,
L-1134,2025-10-15T15:30:55.296317,2025-10-15T15:54:55.296317,Preparacion-Dosificacion,Envasado,24,891,17.14,0,,4,Humedad alta
L-1134,2025-10-15T16:27:55.296317,2025-10-15T17:01:55.296317,Sellado-Etiquetado,Envasado,34,854,12.16,0,,3,
L-1135,2025-10-01T02:17:55.296317,2025-10-01T02:45:55.296317,Limpieza,Acondicionamiento,28,1002,11.38,0,,6,
L-1135,2025-10-01T03:33:55.296317,2025-10-01T03:50:55.296317,Control-Materia-Prima,Acondicionamiento,17,923,11.31,0,,2,
L-1135,2025-10-01T04:20:55.296317,2025-10-01T05:04:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,1038,9.3,0,,2,
L-1135,2025-10-01T05:10:55.296317,2025-10-01T07:25:55.296317,Molienda,Molienda,135,872,11.3,0,,6,
L-1135,2025-10-01T07:31:55.296317,2025-10-01T07:56:55.296317,Control-Calidad-Molienda,Molienda,25,812,10.07,0,,2,
L-1135,2025-10-01T08:43:55.296317,2025-10-01T09:04:55.296317,Preparacion-Dosificacion,Envasado,21,881,13.83,0,,1,
L-1135,2025-10-01T10:04:55.296317,2025-10-01T10:37:55.296317,Sellado-Etiquetado,Envasado,33,922,14.2,0,,4,
L-1136,2025-09-24T13:17:55.296317,2025-09-24T13:47:55.296317,Limpieza,Acondicionamiento,30,968,8.86,0,,5,
L-1136,2025-09-24T14:12:55.296317,2025-09-24T14:28:55.296317,Control-Materia-Prima,Acondicionamiento,16,943,15.03,0,,4,Humedad alta
L-1136,2025-09-24T14:43:55.296317,2025-09-24T15:32:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,902,10.43,0,,2,
L-1136,2025-09-24T16:30:55.296317,2025-09-24T18:35:55.296317,Molienda,Molienda,125,864,11.8,0,,6,
L-1136,2025-09-24T19:27:55.296317,2025-09-24T19:54:55.296317,Control-Calidad-Molienda,Molienda,27,996,10.96,0,,4,
L-1136,2025-09-24T20:03:55.296317,2025-09-24T20:20:55.296317,Preparacion-Dosificacion,Envasado,17,849,9.93,0,,3,
L-1136,2025-09-24T20:52:55.296317,2025-09-24T21:28:55.296317,Sellado-Etiquetado,Envasado,36,842,10.14,0,,4,
L-1137,2025-10-18T13:05:55.296317,2025-10-18T13:35:55.296317,Limpieza,Acondicionamiento,30,1012,10.56,0,,5,
L-1137,2025-10-18T13:57:55.296317,2025-10-18T14:12:55.296317,Control-Materia-Prima,Acondicionamiento,15,1079,10.81,0,,5,
L-1137,2025-10-18T14:53:55.296317,2025-10-18T15:37:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,926,12.85,0,,4,
L-1137,2025-10-18T16:36:55.296317,2025-10-18T18:51:55.296317,Molienda,Molienda,135,849,12.86,0,,3,
L-1137,2025-10-18T19:50:55.296317,2025-10-18T20:10:55.296317,Control-Calidad-Molienda,Molienda,20,961,10.83,0,,2,
L-1137,2025-10-18T20:24:55.296317,2025-10-18T20:42:55.296317,Preparacion-Dosificacion,Envasado,18,896,13.75,0,,4,
L-1137,2025-10-18T21:14:55.296317,2025-10-18T21:48:55.296317,Sellado-Etiquetado,Envasado,34,856,12.73,0,,2,
L-1138,2025-09-25T13:07:55.296317,2025-09-25T13:38:55.296317,Limpieza,Acondicionamiento,31,1078,11.35,143,,6,Defectos detectados
L-1138,2025-09-25T14:02:55.296317,2025-09-25T14:25:55.296317,Control-Materia-Prima,Acondicionamiento,23,888,10.02,0,,3,
L-1138,2025-09-25T14:45:55.296317,2025-09-25T15:32:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,1032,14.63,0,,6,
L-1138,2025-09-25T16:26:55.296317,2025-09-25T18:35:55.296317,Molienda,Molienda,129,879,13.38,0,,4,
L-1138,2025-09-25T19:33:55.296317,2025-09-25T19:56:55.296317,Control-Calidad-Molienda,Molienda,23,845,10.74,0,,5,
L-1138,2025-09-25T20:14:55.296317,2025-09-25T20:34:55.296317,Preparacion-Dosificacion,Envasado,20,910,14.64,0,,4,
L-1138,2025-09-25T21:13:55.296317,2025-09-25T21:47:55.296317,Sellado-Etiquetado,Envasado,34,765,16.32,0,,2,Humedad alta
L-1139,2025-09-30T05:16:55.296317,2025-09-30T05:42:55.296317,Limpieza,Acondicionamiento,26,1084,12.22,0,,2,
L-1139,2025-09-30T06:31:55.296317,2025-09-30T06:50:55.296317,Control-Materia-Prima,Acondicionamiento,19,1090,10.15,0,,4,
L-1139,2025-09-30T07:46:55.296317,2025-09-30T08:28:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,874,12.23,126,,4,Defectos detectados
L-1139,2025-09-30T08:52:55.296317,2025-09-30T11:07:55.296317,Molienda,Molienda,135,998,14.5,0,,3,
L-1139,2025-09-30T11:40:55.296317,2025-09-30T12:00:55.296317,Control-Calidad-Molienda,Molienda,20,804,12.27,0,,5,
L-1139,2025-09-30T12:35:55.296317,2025-09-30T12:52:55.296317,Preparacion-Dosificacion,Envasado,17,868,8.0,0,,1,
L-1139,2025-09-30T13:49:55.296317,2025-09-30T14:25:55.296317,Sellado-Etiquetado,Envasado,36,910,14.39,0,,3,
L-1140,2025-09-24T20:52:55.296317,2025-09-24T21:23:55.296317,Limpieza,Acondicionamiento,31,1007,8.43,0,,3,
L-1140,2025-09-24T21:28:55.296317,2025-09-24T21:45:55.296317,Control-Materia-Prima,Acondicionamiento,17,1057,11.6,0,,3,
L-1140,2025-09-24T22:44:55.296317,2025-09-24T23:31:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,893,10.57,0,,3,
L-1140,2025-09-24T23:52:55.296317,2025-09-25T02:00:55.296317,Molienda,Molienda,128,974,11.05,0,,5,
L-1140,2025-09-25T02:29:55.296317,2025-09-25T02:56:55.296317,Control-Calidad-Molienda,Molienda,27,1023,10.23,0,,6,
L-1140,2025-09-25T03:42:55.296317,2025-09-25T04:00:55.296317,Preparacion-Dosificacion,Envasado,18,851,14.36,0,,1,
L-1140,2025-09-25T04:30:55.296317,2025-09-25T05:07:55.296317,Sellado-Etiquetado,Envasado,37,809,9.71,0,,2,
L-1141,2025-09-28T23:10:55.296317,2025-09-28T23:44:55.296317,Limpieza,Acondicionamiento,34,1007,12.84,0,,3,
L-1141,2025-09-29T00:34:55.296317,2025-09-29T00:48:55.296317,Control-Materia-Prima,Acondicionamiento,14,1049,17.78,0,,5,Humedad alta
L-1141,2025-09-29T01:17:55.296317,2025-09-29T02:09:55.296317,Preparacion-Alimentacion-Molinos,Molienda,52,1045,8.0,0,,5,
L-1141,2025-09-29T02:25:55.296317,2025-09-29T03:57:55.296317,Molienda,Molienda,92,870,12.76,0,,6,
L-1141,2025-09-29T04:30:55.296317,2025-09-29T04:57:55.296317,Control-Calidad-Molienda,Molienda,27,866,10.89,39,,5,Defectos detectados
L-1141,2025-09-29T05:45:55.296317,2025-09-29T06:02:55.296317,Preparacion-Dosificacion,Envasado,17,894,14.39,0,,1,
L-1141,2025-09-29T06:13:55.296317,2025-09-29T06:46:55.296317,Sellado-Etiquetado,Envasado,33,863,14.56,0,,1,
L-1142,2025-10-05T04:03:55.296317,2025-10-05T04:31:55.296317,Limpieza,Acondicionamiento,28,931,11.93,0,,3,
L-1142,2025-10-05T05:11:55.296317,2025-10-05T05:32:55.296317,Control-Materia-Prima,Acondicionamiento,21,1011,13.41,0,,2,
L-1142,2025-10-05T05:57:55.296317,2025-10-05T06:47:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,932,9.42,0,,3,
L-1142,2025-10-05T07:23:55.296317,2025-10-05T09:41:55.296317,Molienda,Molienda,138,813,11.92,0,,6,
L-1142,2025-10-05T10:39:55.296317,2025-10-05T10:57:55.296317,Control-Calidad-Molienda,Molienda,18,903,10.05,0,,4,
L-1142,2025-10-05T11:49:55.296317,2025-10-05T12:13:55.296317,Preparacion-Dosificacion,Envasado,24,876,14.85,0,,1,
L-1142,2025-10-05T12:30:55.296317,2025-10-05T13:11:55.296317,Sellado-Etiquetado,Envasado,41,896,13.45,0,,4,
L-1143,2025-09-28T21:43:55.296317,2025-09-28T22:21:55.296317,Limpieza,Acondicionamiento,38,995,14.27,0,,5,
L-1143,2025-09-28T22:33:55.296317,2025-09-28T22:53:55.296317,Control-Materia-Prima,Acondicionamiento,20,1079,8.0,0,,4,
L-1143,2025-09-28T23:09:55.296317,2025-09-28T23:58:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,854,13.42,0,,2,
L-1143,2025-09-29T00:36:55.296317,2025-09-29T02:19:55.296317,Molienda,Molienda,103,904,10.43,0,,5,
L-1143,2025-09-29T03:07:55.296317,2025-09-29T03:34:55.296317,Control-Calidad-Molienda,Molienda,27,931,10.49,0,,2,
L-1143,2025-09-29T04:32:55.296317,2025-09-29T04:58:55.296317,Preparacion-Dosificacion,Envasado,26,873,12.54,0,,4,
L-1143,2025-09-29T05:32:55.296317,2025-09-29T06:04:55.296317,Sellado-Etiquetado,Envasado,32,835,10.78,0,,4,
